BTC,XRP,ETH,BCH,ADA,XEM,LTC,TRX,XLM,EOS,NEO,ETC,LSK,DOGE,SNT,BNB,GNT,REP,date
13780.41,1.9526840970000001,761.87752767,730.36173,0.709691115,0.5454286278,229.38870486,0.0442351161,0.44896575780000003,7.95129657,77.28053928,30.35824323,20.451506481,0.0048231435,0.2780886738,8.5634223822,1.01975034,137.79031959,2018-01-01 00:00:00
13570.35,1.913147943,751.6616865,709.30862415,0.695073327,0.5019672465,225.95989785,0.0438322305,0.42339492,7.876773954,76.3196484,29.284815299999998,20.26867476,0.0047496225,0.2604150165,8.367206403,0.9101633745000001,103.66390365,2018-01-01 01:00:00
13499.99,1.9344135671,744.91594821,699.33998197,0.7002444813,0.48329964200000003,224.2348339,0.0453599664,0.4330796792,7.742244265,75.61344399,29.59197808,20.715734655,0.0045899966,0.272699798,8.3876787869,0.87749935,85.9949363,2018-01-01 02:00:00
13616.99,1.9419189439000002,753.76848145,743.487654,0.7057685917000001,0.48340314500000003,227.15862718,0.046570105800000004,0.43560751010000004,7.8217352259,76.70450467,29.88929305,21.335099932,0.0044936067000000005,0.2732929893,8.4385848729,0.8781596851000001,87.6934156,2018-01-01 03:00:00
13570.01,1.9562526416,758.44142891,704.1478189,0.7065904207,0.4703365466,228.36969829,0.047495035000000005,0.43831132300000003,7.8281316687,75.4492556,30.15256222,20.900529402,0.0043424032,0.2690932983,8.3872160807,0.8866644534,95.00364001,2018-01-01 04:00:00
13220.56,1.9177744336,741.99070944,689.452204,0.695401456,0.4520109464,223.427464,0.0458753432,0.4233223312,7.5907167296,73.75750424,29.04557032,20.074098304,0.0043627848,0.2613704712,8.18352664,0.8826045856,89.09335384,2018-01-01 05:00:00
13172.42,1.9009119302,747.02111062,681.014114,0.71131068,0.4464133138,222.79831188,0.0450496764,0.416907093,7.5192125086,74.6876214,28.83442738,20.448864808,0.0043468986,0.25633529320000004,8.2006217952,0.8584466114,83.80293604,2018-01-01 06:00:00
13017.0,1.84867434,739.300515,671.80737,0.6912027,0.44609259,218.750685,0.0442578,0.3970185,7.48776891,73.637169,28.494213,19.9876035,0.00442578,0.24497994,7.99595259,0.8565185999999999,80.588247,2018-01-01 07:00:00
13211.39,1.9089137411000001,743.39170391,677.04410333,0.6998073283,0.4540754743,223.43102768,0.044918726000000006,0.42329293560000003,7.5273215664,73.95736122,29.11790356,20.011292433,0.0043597587,0.2552440548,8.1111328905,0.8666671840000001,84.71143268,2018-01-01 08:00:00
13247.0,1.89948733,748.627711,647.420631,0.70156112,0.45702149999999997,223.715336,0.04450992,0.41436616,7.67094029,74.527622,29.40834,20.6428001,0.00437151,0.24745396,8.12676956,0.8584056,84.370143,2018-01-01 09:00:00
13018.0,1.8687339,738.628302,628.144536,0.69242742,0.45419802000000004,220.316632,0.0442612,0.4198305,7.54028596,73.265304,29.03014,20.2416882,0.0045563,0.24786272,8.01674476,0.85046594,82.07849,2018-01-01 10:00:00
13022.0,1.85993226,736.628496,621.01918,0.6986302999999999,0.44352932,218.83471,0.04570722,0.43832052,7.50887586,74.277488,28.986972,20.0161162,0.0045577,0.25028284,8.00761846,0.86348882,80.749422,2018-01-01 11:00:00
13135.0,1.88080065,743.54608,627.734785,0.7002268500000001,0.4476408,219.95871,0.0467606,0.4757497,7.5899284,74.76442,29.488075,20.156971,0.0044659,0.25757735,8.07369045,0.8676980999999999,81.581485,2018-01-01 12:00:00
13240.37,1.8821185955000002,748.46487573,625.4750788,0.6968406731,0.4456708542,219.35320979,0.0472681209,0.4812874495,7.5998399763,73.94746645,30.452851,20.572886906,0.0043693221,0.2703683554,8.1293223726,0.8712163460000001,82.50074547,2018-01-01 13:00:00
13399.24,1.8762955772,757.36524252,612.64005128,0.7089537884,0.454234236,222.01200756,0.0470313324,0.5106450364,7.6425245188,75.5717136,30.05449532,20.817059264,0.0044217492,0.2765603136,8.1940372372,0.8674667976,83.35667204,2018-01-01 14:00:00
13481.01,1.8916553232000002,757.26877473,625.9232943,0.7376808672,0.45431003700000006,225.4024872,0.048936066300000004,0.49731445890000003,7.7668142913,76.46428872,30.38619654,21.433457799,0.0044487333,0.2674632384,8.2986401358,0.8940605832,86.17061592,2018-01-01 15:00:00
13452.0,1.9525578000000001,754.374708,615.509712,0.7247937600000001,0.45763704,224.339004,0.05071404,0.47135808,7.76422536,79.420608,30.024864,20.9972268,0.00430464,0.25827839999999996,8.3711796,0.88608324,87.962628,2018-01-01 16:00:00
13380.0,2.0201124,754.19046,626.184,0.743259,0.4510398,222.40236,0.0509778,0.4881024,7.6425222,78.36666,29.27544,20.896884,0.0044154,0.2552904,8.4540192,0.8635452,84.60174,2018-01-01 17:00:00
13750.01,2.033626479,785.46932125,611.29794458,0.7768755650000001,0.4677753402,229.18516668,0.0518375377,0.5018753650000001,7.9778933021,80.56130859,30.41502212,21.513265646,0.0044000032000000005,0.26331269150000003,8.5815187411,0.89375065,85.82756242,2018-01-01 18:00:00
13600.0,1.956904,854.3112,571.6488,0.75956,0.45750399999999997,236.98,0.053040000000000004,0.483344,8.486264,81.5048,30.4504,21.38872,0.004352,0.266016,8.472256,0.8812800000000001,86.6048,2018-01-01 19:00:00
13522.0,1.9498723999999998,858.052032,604.947236,0.7470905,0.44974172,246.208576,0.05260058,0.486792,8.47126256,85.418474,30.681418,21.148408,0.00446226,0.26138026000000003,8.6020203,0.89258722,84.904638,2018-01-01 20:00:00
13353.78,1.9448445192000001,827.14648698,572.06258142,0.7240419516000001,0.4536279066,239.28638382,0.056753565000000006,0.48073608,8.2443566964,85.5309609,30.54009486,21.020185098,0.0042732096,0.2574608784,8.3819006304,0.8888275968,81.67171848,2018-01-01 21:00:00
13127.31,1.9222320033,834.43746015,565.41949632,0.7160947605,0.4448845359,233.77113648,0.059991806700000004,0.4790155419,8.1183223233,85.69507968,29.73335715,20.747713455,0.0042007392,0.25361962920000003,8.2474950537,0.862464267,75.69206946,2018-01-01 22:00:00
13166.95,1.9288265055,844.01466195,592.51275,0.712068656,0.44372621500000003,233.055015,0.0559595375,0.465056674,8.1108412,83.7944698,29.8099748,20.88014931,0.004213424,0.24753866,8.2573893535,0.8690186999999999,75.51245825,2018-01-01 23:00:00
13255.98,1.9540640118,847.60061718,598.1760975,0.7101228486000001,0.4423520526,238.24972854,0.0555425562,0.4761548016,8.2026678642,86.2301499,29.85246696,21.041217054,0.0042419136,0.25332177780000004,8.271068721,0.8666759724,76.57979646,2018-01-02 00:00:00
13343.0,1.98623898,846.493263,626.920855,0.71465108,0.44232045000000003,239.493507,0.05857577,0.48114858,8.179259,86.502669,29.915005999999998,21.5823025,0.00426976,0.25498473,8.30748523,0.87623481,73.893534,2018-01-02 01:00:00
13326.09,1.9779915387,837.58473477,610.45485681,0.7387984296,0.43909466550000004,238.43040228,0.0582350133,0.5014607667000001,8.0640168417,84.38080188,30.15694167,21.269772249,0.0041310879,0.2650559301,8.3000218956,0.8680615026,75.91873473,2018-01-02 02:00:00
13452.0,2.0204904,837.777108,609.362148,0.78452064,0.44687544,238.786452,0.057843599999999995,0.51548064,8.1532572,84.895572,30.46878,21.402132,0.00417012,0.26863644000000003,8.45834856,0.87855012,77.81982,2018-01-02 03:00:00
13560.0,2.031966,849.08652,608.6406,0.77292,0.44748000000000004,240.012,0.0588504,0.5429423999999999,8.1370848,84.96696,31.14732,21.645828,0.004068,0.2797428,8.4991368,0.884112,77.26488,2018-01-02 04:00:00
13490.0,2.0198577,849.47879,612.21667,0.775675,0.4377505,238.96186,0.059356,0.5466148,7.9519503,86.76768,31.32378,21.285871,0.0041819,0.30392969999999997,8.440693,0.8742869,85.43217,2018-01-02 05:00:00
13489.04,2.0369799304,842.13425624,621.5749632,0.7640192256,0.4362355536,247.26759224,0.061375132000000006,0.5427989696000001,7.9204945072,90.34958992,31.18666048,21.122487736,0.004046712,0.2925772776,8.4665308464,0.8634334504000001,82.70130424,2018-01-02 06:00:00
13864.98,2.1149640492,862.6097307,637.69202514,0.7720020864,0.4475615544,256.25256036,0.067245153,0.5579267952,8.0861949858,92.74285122,31.43190966,21.985698786,0.0042981438,0.3019792644,8.705820942,0.8929047120000001,83.55036948,2018-01-02 07:00:00
13664.4,2.10636726,857.1541476,640.587072,0.7654796880000001,0.44136012,250.8920484,0.06941515200000001,0.575407884,8.168714964,93.3141876,31.7970588,22.13769444,0.00409932,0.31072845600000004,8.59080828,0.88408668,82.2323592,2018-01-02 08:00:00
13690.03,2.0775989528,865.22358603,641.44635565,0.75295165,0.4395868633,248.52880462,0.07858077220000001,0.564029236,8.1351634272,93.06482394,31.82931975,21.71238758,0.004107009,0.31432308880000004,8.564482768,0.883006935,82.19494012,2018-01-02 09:00:00
13590.02,2.0688087446,861.8790684,627.3153232,0.7580513156,0.4370550432,249.1050666,0.0746092098,0.551754812,7.9258355642,87.5197288,31.8685969,21.508924654,0.004077006,0.29965994100000004,8.5343966598,0.8791383938,80.30342818,2018-01-02 10:00:00
13780.0,2.1252893999999998,867.13406,637.07696,0.7707153999999999,0.445783,243.6304,0.0748254,0.552578,8.0625402,92.17442,33.49918,21.670428,0.0042718,0.3057782,8.656596,0.8838492,81.2331,2018-01-02 11:00:00
14580.0,2.0775042,854.21304,671.4819,0.7432884,0.46787219999999996,245.8917,0.0696924,0.5062175999999999,8.19396,88.10694,32.16348,21.623598,0.0045198,0.2972862,8.4711258,0.9358902,85.8762,2018-01-02 12:00:00
14732.75,2.069951375,852.21592375,672.06385675,0.7578526600000001,0.4804349775,247.76065675,0.0711591825,0.5347988250000001,8.1432329075,88.691155,31.39549025,21.729332975,0.0045671525,0.30290534,8.87854446,0.9471684975,88.3965,2018-01-02 13:00:00
14751.0,2.1285693,852.593049,669.887163,0.76144662,0.47896497,247.846302,0.07877034000000001,0.5404766400000001,8.15951565,90.394128,31.729401,21.5541612,0.00457281,0.3053457,8.84971494,0.94214637,87.871707,2018-01-02 14:00:00
14692.4,2.112620196,860.7101768,669.3710516,0.7933895999999999,0.47441759600000005,247.5228628,0.07566586,0.5583112,8.326623852,92.2095024,31.3976588,21.64337444,0.004554644,0.31559275200000003,8.807065332,0.94325208,88.1984772,2018-01-02 15:00:00
14799.96,2.1424422096,853.7356926,686.88094356,0.7957938492000001,0.47374671960000003,248.269329,0.0763677936,0.5504105124,8.2415057256,92.18895084,31.70151432,21.900980808,0.0045879876,0.31124315880000003,8.942135832,0.9498614328,88.60736052,2018-01-02 16:00:00
14675.11,2.1782265773,854.98658371,681.33600708,0.7824768652,0.4700437733,247.5691057,0.07748458080000001,0.5554529135,8.33546248,89.43012034,31.61018694,21.619372052,0.0045492841,0.3139006029,8.702046727799999,0.9415550576,92.36514234,2018-01-02 17:00:00
14774.53,2.1677190416,876.39557054,697.2100707,0.802256979,0.4741146677,249.0985758,0.0762365748,0.5881740393,8.3152532293,89.50410274,32.34144617,21.445230295,0.0045801043,0.3539977388,8.7787302354,0.9401033439,91.77938036,2018-01-02 18:00:00
14820.0,2.2080318,864.58398,686.8329,0.8576334,0.49454339999999997,251.11008,0.0714324,0.649857,8.2101318,90.12042,31.43322,21.354138,0.0045942,0.4174794,8.6981544,0.9404771999999999,91.86918,2018-01-02 19:00:00
15008.07,2.3160453624,858.0113619,699.376062,0.8589118461,0.5035207485000001,247.25795325,0.0729392202,0.6076767543,8.213916711,88.0973709,30.88660806,21.167381928,0.0048025824,0.42772999500000003,8.5274352933,0.9471592977000001,91.02394455,2018-01-02 20:00:00
14818.49,2.23759199,854.96759904,705.03411722,0.9110407652,0.5039768449,246.32775927,0.0699432728,0.6274148666,8.1437975493,88.68866265,31.04473655,20.692539436,0.0045937319,0.4324035382,8.6911925699,0.940974115,88.30338191,2018-01-02 21:00:00
15019.66,2.291249133,863.26997816,715.82197594,0.937226784,0.491142882,248.36509776,0.07134338500000001,0.62331589,8.2603624102,85.59704234,31.0906962,20.95993553,0.004656094600000001,0.43166502840000004,8.6657430336,0.9489421188,89.24681972,2018-01-02 22:00:00
14988.0,2.33033424,875.389128,708.992352,0.90497544,0.5005992,248.980656,0.07568939999999999,0.62619864,8.32868172,89.942988,31.444824,20.8288236,0.00464628,0.434652,8.57208684,0.9623794800000001,90.182796,2018-01-02 23:00:00
15242.63,2.3286165851,874.36298469,730.8841085,0.9438236496,0.5022446585,250.64980772,0.07621315000000001,0.6191556306,8.4028046401,88.87977553,31.87233933,21.118663865,0.0047252153,0.43929259660000003,8.6643681709,0.9701933995,90.34306801,2018-01-03 00:00:00
15170.0,2.3839655,877.20525,730.31414,0.9784649999999999,0.5034923,249.83473,0.07585,0.664446,8.3318191,88.98722,31.49292,20.596309,0.0045509999999999995,0.45206599999999997,8.6092784,0.9679977,90.94415,2018-01-03 01:00:00
15002.59,2.4545737498999998,869.38508791,710.35763391,0.9585154751,0.4904346671,247.8427868,0.0738127428,0.6722660579,8.2178186984,94.50131441,30.96534576,20.649564876,0.0046508029,0.5058873348,8.6335404673,0.9426127297,89.37042863,2018-01-03 02:00:00
14519.99,2.3544163785,843.95989876,696.97403999,0.9758885279,0.4692860768,240.72691421,0.07085755120000001,0.7350018938,7.8551693901,92.76821611,30.57909894,20.044846195,0.004355997,0.5359328309,8.4888217537,0.9166469687000001,85.667941,2018-01-03 03:00:00
14455.55,2.287735343,847.6445409,704.7658847,0.9612940750000001,0.469805375,238.6611305,0.071699528,0.7197418345000001,7.785181008,90.01470985,30.11091065,19.96600566,0.004336665,0.49365703250000004,8.437704535,0.8962441,85.1431895,2018-01-03 04:00:00
14730.05,2.3716853505,864.55082465,728.4009725,0.9599573585000001,0.4803469305,244.0769285,0.07851116650000001,0.7233927555,7.9540796995,94.28705005,30.91837495,20.7693705,0.004713616,0.536468421,8.616784649,0.9095805875,86.3475531,2018-01-03 05:00:00
14450.0,2.3705225,848.3595,734.06,0.963526,0.477139,238.46835,0.07918599999999999,0.7318925,7.876695,90.61595,30.79295,20.15775,0.0044795,0.554591,8.5833,0.890409,84.80705,2018-01-03 06:00:00
14855.02,2.4760347336,867.6817182,772.46104,0.9957319906000001,0.49214681260000004,246.593332,0.08185116020000001,0.7598342730000001,8.164318992,93.7351762,31.68575766,20.572717198,0.0046050562,0.5532009448,8.7766429164,0.9320039548,88.34280394,2018-01-03 07:00:00
14790.11,2.614891448,865.82782951,774.43973982,1.0514289199,0.5022721356000001,243.28251939,0.07750017640000001,0.87261649,8.1190308845,92.8818908,31.13318155,20.516840592,0.0045849341,0.5850967516000001,8.6238173388,0.9274877981,87.30601933,2018-01-03 08:00:00
15033.77,2.5790432435,876.78450017,775.06601235,1.0973148723,0.5075400752,245.23085624,0.07952864330000001,0.8480549657,8.2078370692,94.08133266,31.99186256,20.674440504,0.0046604687,0.5657207651,8.6245731736,0.9496832509,90.00718099,2018-01-03 09:00:00
15010.06,2.547957685,871.16887234,785.49144986,0.9893130546000001,0.5067396256,244.25870638,0.0797034186,0.8429649696,8.1573672076,93.7378247,31.19090468,20.59380232,0.0048032192,0.544114675,8.733603411,0.9447331764,91.05102396,2018-01-03 10:00:00
14800.0,2.737556,870.684,773.3,1.0434,0.4958,239.316,0.077404,0.9131600000000001,8.143256,96.126,30.9764,20.1058,0.004588,0.5434559999999999,8.695295999999999,0.923076,89.5548,2018-01-03 11:00:00
14749.97,2.7018995046,925.47211768,752.66146916,1.0711428214,0.4972214887,238.62501466,0.0808298356,0.8611032486,8.2784206625,95.874805,31.52068589,20.402158504,0.0045724907,0.5616788576,8.9293368386,0.9198081292,88.75056949,2018-01-03 12:00:00
14700.01,2.8231369205,919.38272543,749.77401005,1.0681027266,0.4890693327,240.56566365,0.082320056,0.9125766208,8.2611116198,95.12376471,31.6050215,20.362453852,0.0047040032,0.5602173811,8.7894299792,0.9147816223,87.65615963,2018-01-03 13:00:00
14926.01,2.7684763348,913.45688599,763.40570746,1.085120927,0.4964390926,241.06998751,0.08582455750000001,0.9269052210000001,8.3543863172,99.75052483,31.6431412,21.029255489,0.0046270631,0.5621135366000001,8.8456013063,0.9430253118,89.15305773,2018-01-03 14:00:00
14926.96,2.77268282,916.32129352,784.23262448,1.0610083168,0.491843332,240.7718648,0.0867256376,0.8765110912,8.3343188464,99.92107024,31.70486304,20.772357536,0.0046273576000000005,0.5494613976,8.9104995024,0.9515937,88.05413704,2018-01-03 15:00:00
14799.91,2.7023155669000003,948.71863073,756.68979848,1.0179378098,0.483957057,240.21733921,0.0910194465,0.8243549870000001,8.3080774776,104.45776478,31.36100929,20.709514063,0.004439973000000001,0.5626925782000001,9.01314519,0.9298783453,87.94106522,2018-01-03 16:00:00
14919.51,2.727286428,933.961326,749.36222877,1.0658497944,0.4865252211,238.48836735,0.0941421081,0.8896503813000001,9.3278268471,103.52647989,32.53945131,20.676948909,0.0046250481,0.6322888338,9.33961326,0.9409734957,87.35373105,2018-01-03 17:00:00
14753.76,2.7852148128,918.11173104,712.84266816,1.0572544416,0.47669398560000004,234.5110152,0.10298124480000001,0.832112064,9.1603145088,98.42233296,32.20745808,20.134456272,0.0044261280000000005,0.5777572416,8.9285329392,0.9224050752,86.50129488,2018-01-03 18:00:00
15172.12,2.9209365424,923.87590316,734.330608,1.2240866416,0.4927904576,233.14996804,0.1137909,0.9089617092000001,9.76325922,97.3291498,32.27109924,20.238090868,0.004551636,0.6070365212000001,8.798312388,0.9470437304,89.77343404,2018-01-03 19:00:00
15110.9,2.973220684,928.5799159,743.0785075,1.230631696,0.48793096100000005,234.4153917,0.12224718100000001,0.8850454130000001,10.463996032,97.0270889,31.7177791,20.04914212,0.00453327,0.619698009,9.246964146,0.941257961,90.0005204,2018-01-03 20:00:00
15119.97,2.97863409,929.13727647,713.01242529,1.2315215565,0.49049182680000003,234.10249551,0.1215645588,0.8895078351,10.47813921,97.08532737,31.73681703,19.931144454,0.0045359910000000005,0.6208259682,9.2525144418,0.9389501370000001,87.81678576,2018-01-03 21:00:00
14875.1,3.008637726,932.1183913,699.8288297,1.231955782,0.49132455300000005,233.9406977,0.137892177,0.85829327,10.001422236,98.4285367,32.0855907,21.95118507,0.004313779,0.596342759,8.947075148,0.9219586980000001,87.9564663,2018-01-03 22:00:00
14899.01,3.259903388,935.18105968,679.73753323,1.1966884832,0.4849627755,232.52884907,0.1363259415,0.9256754913,10.4449509605,100.31503433,32.31595269,22.186115791,0.0043207129,0.5877659445,9.079456694,0.917779016,89.15567584,2018-01-03 23:00:00
14748.0,3.14191392,937.250148,655.592844,1.2347025600000001,0.48107976,228.2253,0.15691872,0.8966784,10.241011199999999,100.168416,32.15064,21.2105736,0.00427692,0.575172,9.084768,0.91098396,87.0132,2018-01-04 00:00:00
14221.05,3.104455215,912.15236805,628.30021005,1.198834515,0.45933991500000004,222.14702205,0.149889867,0.8744523645000001,9.6186915885,96.3902769,30.7743522,20.018972085,0.0042663150000000006,0.555758634,8.832125313,0.8720347860000001,83.4491214,2018-01-04 01:00:00
14299.01,2.90269903,917.73905982,649.81850945,1.1925374340000001,0.4548515081,229.2131303,0.141560199,0.8410677682000001,9.473094125,94.75953927,31.44352299,20.198781526,0.0041467129,0.5347829740000001,9.0824451718,0.8653760852,84.16397286,2018-01-04 02:00:00
14429.0,3.01594958,931.781533,647.443659,1.2175190200000001,0.46244945,227.069173,0.16102764,0.86516284,9.45056213,96.804161,31.469649,20.5887401,0.00418441,0.5762942600000001,8.9127933,0.87266592,84.741517,2018-01-04 03:00:00
14539.97,3.1442685125,951.14667752,658.39892154,1.254799411,0.46513364030000004,228.93182765,0.1597942703,0.860766224,9.5433093095,98.30473717,31.6971346,21.282154089,0.0042165913,0.5759282117,8.9695620933,0.8878105682,85.46594366,2018-01-04 04:00:00
14398.97,3.3018278107,941.87982461,639.84702989,1.2544382664,0.45255962710000003,226.81257544,0.1645802271,0.8682578910000001,9.5060560043,97.36583514,31.33215872,21.025375994,0.0041757013,0.5671754283,8.8701974891,0.879777067,84.42116111,2018-01-04 05:00:00
14518.95,3.1336249785,982.8748392,667.2328662,1.2130582725,0.45415275600000005,226.9311885,0.20036151,0.828451287,9.8585122395,99.309618,31.37545095,21.053929395,0.0042104955000000005,0.549687447,8.9234918595,0.8831877285,84.0647205,2018-01-04 06:00:00
14513.06,3.03322954,1008.84633978,655.990312,1.0889148918,0.4591932184,226.37470988,0.20434388480000001,0.7577268626,9.9121297188,100.6480711,33.5251686,20.86978028,0.0040636568,0.5229055518,8.9172594558,0.8861674436,85.22068832,2018-01-04 07:00:00
14353.01,2.95672006,987.58755907,646.76098361,1.0892499289,0.45211981500000004,222.9022453,0.18084792600000002,0.8007544279000001,9.6165167,104.4899128,36.95900075,20.707087527,0.0041623729,0.5046518316,8.9480970243,0.8802701033,86.06064796,2018-01-04 08:00:00
14469.97,3.121172529,995.30241648,652.71140676,1.2037568043,0.4550805565,235.44088187,0.19737039080000002,0.887009161,9.7801080233,102.28821793,36.47879437,20.777429923,0.0040515916,0.554199851,8.9427308594,0.8930865484,93.3313065,2018-01-04 09:00:00
14648.89,3.0033154278,986.95431486,661.3973835,1.1802610673,0.46832501330000004,230.93975085,0.2049379711,0.8259044182,10.0054848478,105.80893247,35.36242046,22.29561058,0.0042481781000000005,0.54200893,8.9822598813,0.9077917133000001,90.99890468,2018-01-04 10:00:00
14811.0,2.85896733,970.490775,713.268138,1.155258,0.46402863,232.162425,0.20157771,0.81075414,9.8922669,106.34298,36.079596,23.25327,0.00429519,0.54371181,9.31819254,0.90672942,93.561087,2018-01-04 11:00:00
14895.19,2.75561015,948.0788435,696.60335073,1.1214588551,0.464729928,231.54572855,0.19065843200000002,0.7699323711,9.7010882951,102.776811,34.16956586,22.73005994,0.0041706532,0.527289726,9.089044938,0.9092023976,90.22016583,2018-01-04 12:00:00
14799.02,2.8082620352000003,955.73551062,684.76545442,1.1467760598,0.4590656004,226.425006,0.1801040734,0.7698450204,9.3233826,101.35848798,34.06734404,21.415661842,0.0039957354,0.53276472,9.176872302,0.9076238966,90.77718868,2018-01-04 13:00:00
14797.88,2.9185858724,952.27317376,696.35863704,1.1925611492,0.45873428,226.8515004,0.1903007368,0.7808841276,9.6522131876,103.02284056,33.8871452,21.8638677,0.0039954276,0.5232530368,9.2867055516,0.9038545104,89.73434432,2018-01-04 14:00:00
14939.39,2.7933671422,949.27871938,706.00569262,1.2017245316,0.469096846,230.32057563,0.2013829772,0.7789397946000001,9.3360729927,99.48139801,34.01699103,21.569491282,0.0040336353,0.5463334923000001,9.1544100103,0.9110040022,90.66715791,2018-01-04 15:00:00
15059.54,2.7107172,937.24553144,702.49742192,1.143019086,0.483411234,233.42287,0.204056767,0.7468025886,9.4421809846,97.70629552,33.08580938,21.17371324,0.0040660758,0.524071992,9.156350915400001,0.9041747816000001,91.96861078,2018-01-04 16:00:00
14906.01,2.8176830703,951.25684017,681.86052144,1.182046593,0.4702846155,233.08527837,0.21062192130000001,0.7530516252,9.785795565,100.15348119,33.47889846,20.963812464,0.0040246227,0.5214122298,9.0744807678,0.8909322177000001,100.49631942,2018-01-04 17:00:00
15040.0,2.56056,979.96128,704.624,1.084384,0.4781216,234.65408,0.2747808,0.7174079999999999,9.5070848,102.66304,35.10336,21.132704,0.0042112,0.48895039999999995,9.0913792,0.943008,97.02304,2018-01-04 18:00:00
15098.11,2.6729693944,988.33737871,697.0797387,1.047808834,0.47951597360000003,241.59995622,0.2743326587,0.7239543745,9.412161774,100.62890315,34.30290592,21.110177402,0.0042274708,0.475590465,9.1541350741,0.9374416499,97.39790761,2018-01-04 19:00:00
14965.37,2.7837084737,1000.16560784,684.45616232,1.0338077596,0.47739530300000005,239.41598926,0.2551595585,0.7343507059000001,9.4280334463,101.6148623,33.83670157,21.128109366,0.0041903036000000005,0.47619807340000003,9.2909506571,0.9311453214000001,98.69661515,2018-01-04 20:00:00
14820.05,2.6498249400000002,1008.60814285,670.2515813,1.075342828,0.47127759,235.62397495,0.23178558200000002,0.7521175375,9.4162151685,103.22164825,34.0268348,20.817724235,0.004149614,0.563458301,9.216589095,0.918250298,97.82715005,2018-01-04 21:00:00
15000.0,2.6793,1009.8,670.59,1.09275,0.47415,240.48,0.2523,0.75,9.405,102.615,33.84,20.97,0.004200000000000001,0.5856,9.4494,0.9457500000000001,98.055,2018-01-04 22:00:00
14952.34,2.748987709,1031.74136468,679.4343296,1.0674475526,0.4715968036,239.97010466,0.2357984018,0.753597936,9.271946034,106.3858991,34.86885688,21.208399056,0.0041866552,0.5811974558,10.1183980014,0.9399040924000001,97.937827,2018-01-04 23:00:00
14920.14,2.89450716,1030.62359064,656.7845628,1.0655963988,0.4719240282,241.84054926,0.21634203,0.7777868982,9.2204973186,105.88823358,34.40584284,21.050825526,0.0041776392,0.5896439328,10.13077506,0.9250486800000001,99.964938,2018-01-05 00:00:00
15424.81,2.9089649179,1004.01630771,682.82548908,1.0399406902,0.4897377175,242.43173877,0.1971290718,0.7251203181,9.2243448762,103.11485485,33.96543162,23.382469479,0.0043189468,0.5611545878,12.09305104,0.9557212276,102.65211055,2018-01-05 01:00:00
15880.39,2.8311559292,994.112414,765.67300385,0.9712446524,0.5083312839,244.14511586,0.1991400906,0.7250986074,8.9932236609,99.58592569,33.41234056,26.474198169,0.0042877053,0.5515259447,11.8307317461,0.9839489644,105.77927779,2018-01-05 02:00:00
16138.23,2.7878792325,986.22337353,799.43949951,1.0194519891,0.51642336,247.7218305,0.1899469671,0.7108890315,9.0532242654,98.99190282,32.66377752,29.399013591,0.0043573221,0.5382099705,11.16765516,0.9937922034000001,105.2212596,2018-01-05 03:00:00
16090.69,2.8277778606,997.57450793,813.72228399,1.041067643,0.5165111490000001,246.5093708,0.21400617700000002,0.714426636,9.09123985,100.50244974,32.76064484,26.873061369,0.0043444863,0.5540024567,12.729344859,0.9969791524,103.81713188,2018-01-05 04:00:00
15838.0,2.78384526,991.823074,796.41383,1.01664122,0.50713276,243.9052,0.23646134,0.7451779,9.3119521,101.20482,33.671588,25.2726966,0.00443464,0.55464676,12.14442002,0.98163924,102.186776,2018-01-05 05:00:00
16093.94,2.7203586782,979.52547022,831.7348192,0.9958930072000001,0.5145232618,246.01196684,0.2085774624,0.7013739052,9.179178679,98.7363219,33.18570428,26.231512806,0.0043453638,0.5381813536,13.3616718062,0.9913867040000001,104.7715494,2018-01-05 06:00:00
16103.18,2.62481834,981.35999556,831.27835796,0.9922779516,0.5157848554,245.4124632,0.2056376086,0.6858344362000001,9.070921294,97.03776268,33.22086034,25.753815774,0.0045088904,0.5206158094000001,13.7678968364,0.9985581918,101.5305499,2018-01-05 07:00:00
16087.72,2.6621959056,981.2704814,812.79987756,0.9937384644,0.5164158120000001,244.4529054,0.21637983400000002,0.7023898552000001,9.15391268,98.26379376,32.72242248,25.2577204,0.0045045616,0.5313773916,13.6103719972,0.9905209204000001,102.94532028,2018-01-05 08:00:00
16449.0,2.5068276,955.02894,840.346512,0.91275501,0.52883535,243.330057,0.19179534,0.63246405,8.91519351,90.995868,31.927509,24.6735,0.00460572,0.50794512,12.80242119,1.01556126,107.757399,2018-01-05 09:00:00
16650.0,2.50083,943.30575,859.02345,0.921078,0.5399594999999999,235.14795,0.1889775,0.643023,8.679312,91.2087,30.71925,23.98266,0.0044954999999999995,0.5074919999999999,12.955698,1.0264725,107.9919,2018-01-05 10:00:00
16579.0,2.669219,964.516483,848.629273,0.99590053,0.5355017,237.991545,0.2022638,0.712897,8.79068317,94.284773,31.964312,24.172182,0.0046421200000000004,0.52920168,14.0739131,1.027898,105.044544,2018-01-05 11:00:00
16593.01,2.610080473,970.67449199,854.24134082,1.0408795173,0.5364520133,242.35750406,0.22383970490000002,0.7116741989,8.975159109,95.85781877,32.12406736,24.70699189,0.0044801127,0.5274917879000001,13.730715775,1.0277710394,105.06693932,2018-01-05 12:00:00
